"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0070507","regulation of microtubule cytoskeleton organization",0.01566773,528.1435,762,1.44279,0.02260524,3.615288e-22,7.10053355104478e-20,153,54.5282,59,1.082009,0.008816497,0.3856209,0.2490785,0.975134941138343
"GO:0050847","progesterone receptor signaling pathway",0.001039213,35.03083,106,3.025906,0.003144561,3.782748e-22,7.32017366647059e-20,8,2.851148,5,1.75368,0.0007471608,0.625,0.1135811,0.820642753455571
"GO:2000501","regulation of natural killer cell chemotaxis",0.0005855054,19.7368,76,3.850675,0.002254591,5.032915e-22,9.59827949057971e-20,8,2.851148,5,1.75368,0.0007471608,0.625,0.1135811,0.820642753455571
"GO:0034114","regulation of heterotypic cell-cell adhesion",0.001649768,55.61201,141,2.535423,0.004182859,6.400057e-22,1.20311928661429e-19,20,7.127869,8,1.122355,0.001195457,0.4,0.4226325,1
"GO:1901655","cellular response to ketone",0.01124177,378.9487,578,1.525272,0.01714676,7.783014e-22,1.44248846797183e-19,87,31.00623,35,1.128805,0.005230126,0.4022989,0.2154027,0.975134941138343
"GO:0051898","negative regulation of protein kinase B signaling",0.004257783,143.5256,271,1.888165,0.008039396,1.436802e-21,2.62595521083333e-19,44,15.68131,17,1.084093,0.002540347,0.3863636,0.3929393,1
"GO:0070294","renal sodium ion absorption",0.0004333637,14.60826,64,4.381084,0.001898603,1.517423e-21,2.73531085712329e-19,4,1.425574,3,2.104416,0.0004482965,0.75,0.1326474,0.820642753455571
"GO:0015705","iodide transport",0.00030067,10.13529,53,5.229256,0.00157228,2.264224e-21,4.02634102918919e-19,4,1.425574,2,1.402944,0.0002988643,0.5,0.4483582,1
"GO:0031341","regulation of cell killing",0.005364102,180.8185,321,1.775261,0.009522679,2.771481e-21,4.8626557972e-19,63,22.45279,25,1.113447,0.003735804,0.3968254,0.2918857,0.975134941138343
"GO:2000502","negative regulation of natural killer cell chemotaxis",0.0003643479,12.2818,58,4.722433,0.001720609,3.628555e-21,6.28265200592105e-19,2,0.7127869,2,2.805888,0.0002988643,1,0.1270041,0.820642753455571
"GO:0045429","positive regulation of nitric oxide biosynthetic process",0.003930145,132.4813,254,1.917252,0.00753508,3.921791e-21,6.70218802194805e-19,41,14.61213,18,1.231853,0.002689779,0.4390244,0.1724432,0.961427077763713
"GO:1903671","negative regulation of sprouting angiogenesis",0.002172947,73.24786,167,2.27993,0.004954167,4.198148e-21,7.08249096564103e-19,15,5.345902,7,1.309414,0.001046025,0.4666667,0.2622092,0.975134941138343
