ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0036449	microtubule minus-end	0.0006094713	23.19099	41	1.767928	0.001077501	0.000519957	0.002302503431202	8	5.257496	7	1.331432	0.0005672609	0.875	0.179938	0.5490212197614992
GO:0031084	BLOC-2 complex	8.459069e-05	3.21876	11	3.417465	0.0002890857	0.0005209947	0.002302503431202	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
GO:0016507	mitochondrial fatty acid beta-oxidation multienzyme complex	2.574689e-05	0.9796948	6	6.124357	0.0001576831	0.0005342709	0.002355153355102	1	0.657187	1	1.521637	8.103728e-05	1.0	0.657187	0.8726363065648856
GO:0005851	eukaryotic translation initiation factor 2B complex	0.0001587091	6.039042	16	2.649427	0.0004204883	0.0005442582	0.0023930742229007	6	3.943122	4	1.014425	0.0003241491	0.6666667	0.6615472	0.8726363065648856
GO:1990879	CST complex	5.907119e-05	2.247718	9	4.004061	0.0002365247	0.0005458642	0.0023940440040609	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
GO:0005826	actomyosin contractile ring	0.0003462595	13.17552	27	2.049255	0.000709574	0.0005491043	0.0024021575453164	4	2.628748	4	1.521637	0.0003241491	1.0	0.186502	0.5490212197614992
GO:0030992	intraciliary transport particle B	0.0008929764	33.97864	55	1.618664	0.001445429	0.0005538475	0.002416789090909	21	13.80093	15	1.086884	0.001215559	0.7142857	0.3828474	0.7669444015936254
GO:0036488	CHOP-C/EBP complex	0.0001287828	4.900313	14	2.85696	0.0003679273	0.0005757974	0.0025062415798488	2	1.314374	2	1.521637	0.0001620746	1.0	0.4318827	0.7669444015936254
GO:0097227	sperm annulus	0.0003657031	13.91537	28	2.012164	0.0007358545	0.0005788321	0.0025131202733668	6	3.943122	5	1.268031	0.0004051864	0.8333333	0.3326729	0.7304431654383736
GO:0000151	ubiquitin ligase complex	0.02577931	980.9283	1083	1.104056	0.0284618	0.0006023418	0.0026086381714285	298	195.8417	240	1.225479	0.01944895	0.8053691	9.793203e-09	2.286845241081081e-07
GO:0000791	euchromatin	0.003190795	121.4129	159	1.30958	0.004178602	0.0006120683	0.002644135056	33	21.68717	30	1.383306	0.002431118	0.9090909	0.000894685	0.0082674635294117
GO:0032039	integrator complex	0.001194972	45.46986	69	1.517489	0.001813356	0.0006868913	0.0029532921313432	15	9.857805	14	1.420194	0.001134522	0.9333333	0.01622544	0.0994239727659574
GO:0070618	Grb2-Sos complex	4.882023e-05	1.857659	8	4.306496	0.0002102441	0.0006870506	0.0029532921313432	1	0.657187	1	1.521637	8.103728e-05	1.0	0.657187	0.8726363065648856
GO:0048179	activin receptor complex	0.0001785395	6.793605	17	2.502353	0.0004467688	0.0006952874	0.0029812819533498	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
GO:0097427	microtubule bundle	0.0003194696	12.15614	25	2.056574	0.000657013	0.0008168375	0.0034938	6	3.943122	4	1.014425	0.0003241491	0.6666667	0.6615472	0.8726363065648856
GO:0002193	MAML1-RBP-Jkappa- ICN1 complex	0.0002840698	10.80914	23	2.127829	0.0006044519	0.0008308237	0.0035448477866666	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
GO:0042622	photoreceptor outer segment membrane	0.0006458729	24.57611	42	1.708977	0.001103782	0.000855491	0.0036411045517241	12	7.886244	7	0.8876216	0.0005672609	0.5833333	0.8028263	0.9958965157214644
GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	0.0005678496	21.60725	38	1.758669	0.0009986597	0.0008860041	0.0037617078250614	11	7.229057	8	1.106645	0.0006482982	0.7272727	0.4456089	0.7669444015936254
GO:0097524	sperm plasma membrane	0.0002163319	8.231646	19	2.308165	0.0004993298	0.0009019677	0.0038200984941176	7	4.600309	2	0.4347534	0.0001620746	0.2857143	0.9919871	1.0
GO:0032798	Swi5-Sfr1 complex	6.357067e-05	2.418927	9	3.720657	0.0002365247	0.0009094422	0.0038423377056234	2	1.314374	2	1.521637	0.0001620746	1.0	0.4318827	0.7669444015936254
GO:0098574	cytoplasmic side of lysosomal membrane	0.0002510461	9.552555	21	2.198365	0.0005518909	0.0009176222	0.003863490569343	6	3.943122	5	1.268031	0.0004051864	0.8333333	0.3326729	0.7304431654383736
GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	0.0009137043	34.76736	55	1.581943	0.001445429	0.0009189205	0.003863490569343	16	10.51499	12	1.141228	0.0009724473	0.75	0.3101299	0.7135456595744681
GO:0030681	multimeric ribonuclease P complex	0.0004720062	17.96031	33	1.837385	0.0008672571	0.0009236487	0.0038692539196125	10	6.57187	8	1.21731	0.0006482982	0.8	0.2773612	0.6654368564450475
GO:0012510	trans-Golgi network transport vesicle membrane	0.0008932133	33.98766	54	1.588812	0.001419148	0.0009247696	0.0038692539196125	14	9.200618	10	1.086884	0.0008103728	0.7142857	0.4452294	0.7669444015936254
GO:0016580	Sin3 complex	0.001104215	42.01649	64	1.523211	0.001681953	0.0009513254	0.0039707494956521	13	8.543431	12	1.404588	0.0009724473	0.9230769	0.03314623	0.1735657134545454
GO:0033593	BRCA2-MAGE-D1 complex	7.741222e-05	2.945612	10	3.39488	0.0002628052	0.0009628211	0.0040090478573493	1	0.657187	1	1.521637	8.103728e-05	1.0	0.657187	0.8726363065648856
GO:0034751	aryl hydrocarbon receptor complex	0.0003794068	14.43681	28	1.939487	0.0007358545	0.0009938557	0.004128323676923	4	2.628748	4	1.521637	0.0003241491	1.0	0.186502	0.5490212197614992
GO:0070765	gamma-secretase complex	0.0001857336	7.067348	17	2.405428	0.0004467688	0.001058744	0.004387313266187	7	4.600309	7	1.521637	0.0005672609	1.0	0.05291383	0.2374937616623376
GO:0098547	lumenal side of Golgi membrane	1.144851e-05	0.4356271	4	9.182165	0.0001051221	0.00106162	0.0043887066028708	1	0.657187	1	1.521637	8.103728e-05	1.0	0.657187	0.8726363065648856
GO:0042627	chylomicron	0.000717279	27.29318	45	1.648763	0.001182623	0.001158663	0.0047784478854415	14	9.200618	13	1.412949	0.001053485	0.9285714	0.023237	0.1312207058823529
GO:1902562	H4 histone acetyltransferase complex	0.002806411	106.7867	140	1.311024	0.003679273	0.00117606	0.0048386468571428	36	23.65873	33	1.394834	0.00267423	0.9166667	0.0003260338	0.0032768897860465
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	0.0009664862	36.77577	57	1.549934	0.00149799	0.001184965	0.0048637043230403	12	7.886244	11	1.394834	0.00089141	0.9166667	0.04706738	0.2246752282872928
GO:0097136	Bcl-2 family protein complex	0.0005186553	19.73535	35	1.773467	0.0009198181	0.001195885	0.004896894028436	7	4.600309	6	1.30426	0.0004862237	0.8571429	0.2462205	0.6654368564450475
GO:0042827	platelet dense granule	0.001726465	65.69373	92	1.400438	0.002417808	0.00123933	0.005062794893617	21	13.80093	16	1.159342	0.001296596	0.7619048	0.2205395	0.6299045553719008
GO:0005862	muscle thin filament tropomyosin	0.0002753034	10.47557	22	2.100125	0.0005781714	0.001247918	0.005085854490566	4	2.628748	4	1.521637	0.0003241491	1.0	0.186502	0.5490212197614992
GO:0032044	DSIF complex	4.160364e-05	1.58306	7	4.421816	0.0001839636	0.001257491	0.0051093187605633	2	1.314374	2	1.521637	0.0001620746	1.0	0.4318827	0.7669444015936254
GO:0000015	phosphopyruvate hydratase complex	0.0001400083	5.327456	14	2.627896	0.0003679273	0.001259589	0.0051093187605633	4	2.628748	4	1.521637	0.0003241491	1.0	0.186502	0.5490212197614992
GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	0.0005010284	19.06463	34	1.783407	0.0008935376	0.001270505	0.0051415284309133	5	3.285935	5	1.521637	0.0004051864	1.0	0.122553	0.4269588387096774
GO:0071595	Nem1-Spo7 phosphatase complex	8.109847e-05	3.085878	10	3.240569	0.0002628052	0.001354423	0.005468324635514	2	1.314374	2	1.521637	0.0001620746	1.0	0.4318827	0.7669444015936254
GO:0000813	ESCRT I complex	0.0005624508	21.40181	37	1.728825	0.0009723792	0.001368378	0.0055117883076923	10	6.57187	8	1.21731	0.0006482982	0.8	0.2773612	0.6654368564450475
GO:0035631	CD40 receptor complex	0.0004845736	18.43851	33	1.789733	0.0008672571	0.001400393	0.0056262356937354	11	7.229057	10	1.383306	0.0008103728	0.9090909	0.0664884	0.287949762406015
GO:0033565	ESCRT-0 complex	0.0001259703	4.793297	13	2.71212	0.0003416467	0.001403303	0.0056262356937354	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
GO:0071204	histone pre-mRNA 3'end processing complex	0.0005635449	21.44345	37	1.725469	0.0009723792	0.001413605	0.00565442	6	3.943122	5	1.268031	0.0004051864	0.8333333	0.3326729	0.7304431654383736
GO:0044216	other organism cell	0.004454848	169.5114	210	1.238854	0.005518909	0.001438674	0.0057414057090069	74	48.63184	56	1.151509	0.004538088	0.7567568	0.04319341	0.2120403763636363
GO:0008541	proteasome regulatory particle, lid subcomplex	0.0002609502	9.929415	21	2.114928	0.0005518909	0.001458823	0.0058084012534562	7	4.600309	7	1.521637	0.0005672609	1.0	0.05291383	0.2374937616623376
GO:0000159	protein phosphatase type 2A complex	0.002571995	97.86699	129	1.318115	0.003390187	0.001473621	0.0058538323862068	21	13.80093	18	1.30426	0.001458671	0.8571429	0.03819313	0.1907448804624277
GO:0000812	Swr1 complex	0.0003155975	12.0088	24	1.998535	0.0006307324	0.001484038	0.0058816918899082	9	5.914683	8	1.352566	0.0006482982	0.8888889	0.1301582	0.4412529317647059
