ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0005622	intracellular	0.8286551	20647.6	22670	1.097949	0.9098206	4.1503569999999994e-296	7.171816895999999e-293	14472	7514.619	8125	1.081226	0.8333333	0.561429	1.6253359999999998e-100	1.404290304e-97
GO:0044424	intracellular part	0.8161994	20337.24	22425	1.102657	0.899988	1.3070549999999999e-295	1.12929552e-292	14132	7338.073	7987	1.088433	0.8191795	0.5651712	1.1709849999999999e-107	2.0234620800000003e-104
GO:0043226	organelle	0.791172	19713.63	21491	1.090159	0.8625035	2.397709e-186	1.3810803839999999e-183	13296	6903.978	7491	1.085027	0.7683077	0.5634025	1.051099e-79	3.02716512e-77
GO:0043229	intracellular organelle	0.750962	18711.72	20547	1.098082	0.8246177	6.450023999999999e-172	2.786410368e-169	12367	6421.593	7026	1.094121	0.7206154	0.5681248	1.057408e-77	2.6102871771428573e-75
GO:0005623	cell	0.898121	22378.48	23589	1.054093	0.9467031	2.1550909999999997e-168	7.447994496000001e-166	16433	8532.873	8755	1.026032	0.8979487	0.5327694	5.681780000000001e-23	4.675293257142857e-21
GO:0044446	intracellular organelle part	0.5859578	14600.31	16719	1.145113	0.6709877	6.134184e-168	1.766644992e-165	8863	4602.133	5301	1.151857	0.5436923	0.5981045	1.748446e-93	1.007104896e-90
GO:0044464	cell part	0.8978193	22370.96	23579	1.054	0.9463017	4.336294e-167	1.0704451474285717e-164	16405	8518.334	8745	1.026609	0.8969231	0.5330692	1.2696690000000001e-23	1.096994016e-21
GO:0044422	organelle part	0.5980191	14900.84	16909	1.134768	0.678613	1.077001e-152	2.32632216e-150	9078	4713.772	5407	1.147064	0.5545641	0.5956158	8.301958e-92	3.586445856e-89
GO:0043227	membrane-bounded organelle	0.7563244	18845.34	20469	1.086157	0.8214873	5.4146109999999995e-136	1.039605312e-133	12319	6396.669	6987	1.092287	0.7166154	0.5671727	5.92885e-74	1.1383392e-71
GO:0043231	intracellular membrane-bounded organelle	0.6843317	17051.49	18602	1.090931	0.7465586	2.477928e-103	4.281859584e-101	10646	5527.96	6130	1.108908	0.6287179	0.5758031	8.465455e-71	1.3298460218181818e-68
GO:0070013	intracellular organelle lumen	0.3732567	9300.437	10963	1.178762	0.4399807	2.77963e-103	4.3665460363636357e-101	5058	2626.378	3140	1.195563	0.3220513	0.6207987	7.102874e-65	9.441358670769232e-63
GO:0005654	nucleoplasm	0.2633195	6561.132	8042	1.225703	0.3227515	1.005989e-96	1.4486241600000002e-94	3340	1734.303	2157	1.243728	0.2212308	0.6458084	1.278885e-59	1.47327552e-57
GO:0044428	nuclear part	0.3324162	8282.815	9841	1.188123	0.3949512	4.02764e-95	5.353663015384616e-93	4296	2230.708	2748	1.231896	0.2818462	0.6396648	2.2588260000000002e-73	3.903251328e-71
GO:0031981	nuclear lumen	0.3060869	7626.768	9139	1.198279	0.3667777	3.5991260000000003e-93	4.442349805714286e-91	3940	2045.854	2519	1.231271	0.258359	0.6393401	1.4475949999999999e-65	2.0845368000000002e-63
GO:1990904	ribonucleoprotein complex	0.04995158	1244.644	1979	1.590013	0.07942369	5.419906e-87	6.243731712e-85	817	424.2291	551	1.298826	0.05651282	0.6744186	2.915398e-20	2.1903511930434787e-18
GO:0044444	cytoplasmic part	0.6137674	15293.24	16791	1.097936	0.6738773	1.093574e-86	1.18105992e-84	9360	4860.201	5488	1.129171	0.5628718	0.5863248	1.5668520000000002e-75	3.3844003200000005e-73
GO:0005737	cytoplasm	0.718849	17911.56	19277	1.076232	0.7736485	2.3329169999999998e-86	2.3170281599999998e-84	11263	5848.338	6518	1.114505	0.6685128	0.578709	4.484261e-89	1.5497606016000002e-86
GO:0030529	intracellular ribonucleoprotein complex	0.04988798	1243.059	1974	1.588018	0.07922302	2.413571e-86	2.3170281599999998e-84	814	422.6714	548	1.296516	0.05620513	0.6732187	6.680264e-20	4.80979008e-18
GO:0005829	cytosol	0.3616374	9010.919	10374	1.15127	0.4163423	3.977084e-71	3.617053237894737e-69	4901	2544.855	3032	1.191423	0.3109744	0.6186493	1.051966e-59	1.298426605714286e-57
GO:0005634	nucleus	0.5081718	12662.12	13753	1.086153	0.5519525	8.105098e-44	7.002804672000001e-42	7109	3691.364	4099	1.11043	0.4204103	0.5765931	5.970018e-35	5.73121728e-33
GO:0044429	mitochondrial part	0.06571511	1637.424	2199	1.342963	0.088253	6.635212e-43	5.459831588571428e-41	1025	532.2336	640	1.20248	0.06564103	0.6243902	1.986971e-12	1.0098487905882352e-10
GO:0005740	mitochondrial envelope	0.04708597	1173.241	1617	1.378233	0.06489545	1.4935809999999999e-36	1.1731399854545456e-34	746	387.3622	461	1.190101	0.04728205	0.6179625	1.91084e-08	5.159268e-07
GO:0019866	organelle inner membrane	0.0326399	813.2884	1183	1.454589	0.04747763	2.331251e-35	1.7514790121739128e-33	553	287.1465	340	1.184065	0.03487179	0.6148282	2.732775e-06	5.758823414634146e-05
GO:0032991	macromolecular complex	0.3825065	9530.914	10476	1.09916	0.4204358	9.144208e-35	6.58382976e-33	5073	2634.167	3119	1.184056	0.3198974	0.6148236	7.012000000000001e-58	7.572959999999998e-56
GO:0044451	nucleoplasm part	0.08898179	2217.159	2783	1.25521	0.1116908	3.009583e-34	2.0802237696e-32	1073	557.1577	690	1.238429	0.07076923	0.6430568	2.3603870000000004e-17	1.568749513846154e-15
GO:0044391	ribosomal subunit	0.008738933	217.748	415	1.905873	0.0166553	4.963751e-33	3.2989852800000004e-31	185	96.06167	130	1.353297	0.01333333	0.7027027	2.549652e-07	5.874398208e-06
GO:0043234	protein complex	0.2455514	6118.405	6935	1.133465	0.278324	1.147825e-32	7.34608e-31	3181	1651.741	1970	1.192681	0.2020513	0.6193021	8.578713e-36	8.720009449411765e-34
GO:0005759	mitochondrial matrix	0.02745584	684.1171	1011	1.477817	0.04057471	1.253775e-32	7.737582857142857e-31	454	235.7405	291	1.234408	0.02984615	0.6409692	7.721635e-08	1.933765982608696e-06
GO:0031966	mitochondrial membrane	0.04484353	1117.366	1524	1.363922	0.06116306	1.724425e-32	1.027519448275862e-30	704	365.5536	438	1.198183	0.04492308	0.6221591	1.318046e-08	3.67352175483871e-07
GO:1902494	catalytic complex	0.1045603	2605.328	3182	1.221343	0.127704	2.71033e-31	1.56115008e-29	1344	697.8751	861	1.233745	0.08830769	0.640625	8.172991e-21	6.4195129309090925e-19
GO:0005743	mitochondrial inner membrane	0.02874632	716.272	1036	1.446378	0.04157804	3.0223059999999998e-30	1.6846918606451612e-28	497	258.0684	306	1.185732	0.03138462	0.6156942	7.185495e-06	0.000137961504
GO:0005739	mitochondrion	0.1204675	3001.688	3586	1.194661	0.1439178	8.645048e-29	4.6683259200000005e-27	1706	885.8444	1057	1.193212	0.1084103	0.619578	1.394263e-18	9.637145856e-17
GO:0031967	organelle envelope	0.08228184	2050.217	2541	1.239381	0.1019786	4.00188e-28	2.095529890909091e-26	1163	603.8904	731	1.210485	0.07497436	0.6285469	5.773443e-15	3.4401756910344825e-13
GO:0043232	intracellular non-membrane-bounded organelle	0.3005229	7488.13	8285	1.106418	0.3325039	5.7425910000000005e-28	2.9185874258823524e-26	4024	2089.471	2426	1.161059	0.2488205	0.6028827	1.7235120000000002e-33	1.5674888084210523e-31
GO:0035976	transcription factor AP-1 complex	0.0003156216	7.864344	53	6.739278	0.002127062	2.981514e-26	1.4720160548571428e-24	5	2.596261	5	1.925846	0.0005128205	1.0	0.03772922	0.2109905895145631
GO:0015934	large ribosomal subunit	0.005270969	131.3367	262	1.994872	0.01051491	5.1203039999999996e-24	2.45774592e-22	115	59.71401	84	1.406705	0.008615385	0.7304348	2.783634e-06	5.795324761445783e-05
GO:0005840	ribosome	0.01243427	309.8247	500	1.613816	0.02006662	1.027329e-23	4.797904086486486e-22	236	122.5435	160	1.305658	0.01641026	0.6779661	4.694692e-07	1.0535620488311688e-05
