ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0005488	binding	0.850433	21190.24	22343	1.054401	0.896697	1.1664579999999999e-102	4.9247856759999994e-99	14398	7476.194	7908	1.057757	0.8110769	0.549243	1.4334349999999998e-50	3.0259812849999995e-47
GO:0005515	protein binding	0.7330151	18264.54	19618	1.074103	0.7873339	6.259225e-88	1.3213223975e-84	11170	5800.048	6473	1.116025	0.6638974	0.5794987	1.389541e-89	5.866642102e-86
GO:0003723	RNA binding	0.1168352	2911.182	3845	1.32077	0.1543123	4.4391619999999997e-70	6.247380654666667e-67	1638	850.5352	1057	1.242747	0.1084103	0.6452991	3.10481e-27	3.2771269550000002e-24
GO:0043021	ribonucleoprotein complex binding	0.006421955	160.0159	334	2.087293	0.0134045	1.4908280000000001e-33	1.573568954e-30	115	59.71401	86	1.440198	0.008820513	0.7478261	3.884409e-07	2.5624960621875e-05
GO:0019899	enzyme binding	0.167684	4178.182	4883	1.16869	0.1959706	6.653992e-32	5.618630844800001e-29	1895	983.9831	1254	1.274412	0.1286154	0.6617414	4.704092e-40	6.620225474666667e-37
GO:0019843	rRNA binding	0.001981897	49.38294	151	3.057736	0.00606012	2.677105e-31	1.8837895516666661e-28	60	31.15514	42	1.348092	0.004307692	0.7	0.003342702	0.0716390245888324
GO:0003735	structural constituent of ribosome	0.008019204	199.8145	351	1.756629	0.01408677	1.8407030000000001e-22	1.1102068665714285e-19	162	84.11887	116	1.379001	0.01189744	0.7160494	2.272456e-07	1.6261541071186443e-05
GO:0004161	dimethylallyltranstransferase activity	1.729292e-05	0.4308878	17	39.45343	0.0006822651	1.133045e-21	5.315239988888889e-19	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0004337	geranyltranstransferase activity	1.729292e-05	0.4308878	17	39.45343	0.0006822651	1.133045e-21	5.315239988888889e-19	2	1.038505	2	1.925846	0.0002051282	1.0	0.2696096	0.9545641064529736
GO:0008455	alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	6.27571e-06	0.1563719	13	83.13516	0.0005217322	4.628257e-21	1.9540501054000002e-18	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0051082	unfolded protein binding	0.00485179	120.8921	232	1.919067	0.009310912	1.592048e-19	6.110569687272726e-17	106	55.04074	58	1.053765	0.005948718	0.5471698	0.3162584	0.9545641064529736
GO:0008427	calcium-dependent protein kinase inhibitor activity	9.070504e-05	2.260098	26	11.50393	0.001043464	4.500425e-19	1.5833995291666663e-16	3	1.557757	3	1.925846	0.0003076923	1.0	0.1399816	0.8442890217142858
GO:0051525	NFAT protein binding	0.0002441655	6.083871	39	6.410392	0.001565196	4.935739e-19	1.602976158307692e-16	5	2.596261	3	1.155508	0.0003076923	0.6	0.5360662	0.9545641064529736
GO:1901363	heterocyclic compound binding	0.4422906	11020.55	11713	1.062832	0.4700807	6.284003e-19	1.8950757618571424e-16	5925	3076.57	3386	1.100576	0.3472821	0.5714768	1.2018750000000001e-22	7.249023214285714e-20
GO:0097159	organic cyclic compound binding	0.4471765	11142.3	11831	1.06181	0.4748164	1.029731e-18	2.898349521333333e-16	6009	3120.187	3427	1.098332	0.3514872	0.5703112	3.8465120000000003e-22	2.0299967080000001e-19
GO:0017069	snRNA binding	0.001411987	35.18247	98	2.785478	0.003933058	2.762251e-18	7.28888982625e-16	38	19.73159	21	1.064283	0.002153846	0.5526316	0.4023619	0.9545641064529736
GO:0010858	calcium-dependent protein kinase regulator activity	0.000155142	3.865674	31	8.0193	0.001244131	4.5664130000000004e-18	1.1340820991764705e-15	4	2.077009	4	1.925846	0.0004102564	1.0	0.07267502	0.6462795834947368
GO:0004861	cyclin-dependent protein serine/threonine kinase inhibitor activity	0.000616242	15.3549	60	3.907547	0.002407995	4.94461e-18	1.1597857455555557e-15	12	6.231027	11	1.765359	0.001128205	0.9166667	0.004642225	0.0960758526960784
GO:0043022	ribosome binding	0.003374741	84.08843	174	2.06925	0.006983184	6.148128e-18	1.314390929e-15	55	28.55888	44	1.540677	0.004512821	0.8	1.487012e-05	0.0007134278027272727
GO:0003676	nucleic acid binding	0.3103826	7733.803	8363	1.081357	0.3356343	6.2263900000000005e-18	1.314390929e-15	4032	2093.625	2302	1.099528	0.2361026	0.5709325	6.492166e-14	9.789258875714284e-12
GO:0070181	small ribosomal subunit rRNA binding	0.0002530283	6.304705	38	6.027244	0.001525063	9.960743e-18	2.002583664095238e-15	8	4.154018	8	1.925846	0.0008205128	1.0	0.00527749	0.104162588825688
GO:0071535	RING-like zinc finger domain binding	0.0001073301	2.674344	26	9.722011	0.001043464	2.4050830000000002e-17	4.615572920909091e-15	4	2.077009	4	1.925846	0.0004102564	1.0	0.07267502	0.6462795834947368
GO:0008700	4-hydroxy-2-oxoglutarate aldolase activity	4.031759e-06	0.1004593	10	99.54276	0.0004013324	2.628596e-17	4.825187961739131e-15	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0004430	1-phosphatidylinositol 4-kinase activity	0.0001194329	2.975909	26	8.736828	0.001043464	2.898063e-16	5.0981758275000004e-14	5	2.596261	4	1.540677	0.0004102564	0.8	0.2124582	0.9545641064529736
GO:0097322	7SK snRNA binding	0.0002140927	5.334549	33	6.186091	0.001324397	6.397303e-16	1.0803765306400001e-13	7	3.634766	5	1.375604	0.0005128205	0.7142857	0.2593055	0.9545641064529736
GO:0032564	dATP binding	3.336379e-05	0.8313256	16	19.24637	0.0006421319	1.133732e-15	1.841006347692308e-13	3	1.557757	3	1.925846	0.0003076923	1.0	0.1399816	0.8442890217142858
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	0.002087314	52.00961	119	2.288039	0.004775856	1.218657e-15	1.9056184644444447e-13	29	15.05832	23	1.527395	0.002358974	0.7931034	0.002217888	0.0526063097528089
GO:0043422	protein kinase B binding	0.0005042071	12.56333	50	3.979837	0.002006662	1.336389e-15	2.015083699285714e-13	12	6.231027	11	1.765359	0.001128205	0.9166667	0.004642225	0.0960758526960784
GO:0044877	macromolecular complex binding	0.1214318	3025.716	3437	1.135929	0.137938	2.580071e-15	3.7562275041379305e-13	1380	716.5681	883	1.232262	0.0905641	0.6398551	4.09919e-21	1.4422316816666665e-18
GO:0008565	protein transporter activity	0.006462278	161.0206	269	1.670594	0.01079584	4.133652e-15	5.817426247999999e-13	96	49.84822	64	1.283897	0.006564103	0.6666667	0.002385361	0.0547703539130434
GO:0019213	deacetylase activity	0.004675017	116.4874	207	1.777016	0.008307581	2.223865e-14	3.0287606548387094e-12	58	30.11663	43	1.427782	0.004410256	0.7413793	0.0004408766	0.0143183154246153
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	0.005952972	148.3302	247	1.665204	0.009912911	7.245632e-14	9.55970572e-12	90	46.7327	59	1.262499	0.006051282	0.6555556	0.006070195	0.1149253959192825
GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	0.001774442	44.21378	102	2.306973	0.004093591	7.488792e-14	9.581115098181818e-12	35	18.17383	24	1.32058	0.002461538	0.6857143	0.03448322	0.4138264464022663
